id,gender,bowType,age,round,score,
6,Men,Recurve,U21,Long Metric (Men),452,
1,Men,Recurve,U21,Long Metric (Women) / Long Metric I,152,
2,Men,Recurve,U21,Long Metric (Women) / Long Metric I,219,
3,Men,Recurve,U21,Long Metric (Women) / Long Metric I,298,
4,Men,Recurve,U21,Long Metric (Women) / Long Metric I,382,
5,Men,Recurve,U21,Long Metric (Women) / Long Metric I,459,
1,Men,Recurve,U21,Long Metric II,208,
2,Men,Recurve,U21,Long Metric II,286,
3,Men,Recurve,U21,Long Metric II,370,
4,Men,Recurve,U21,Long Metric II,448,
1,Men,Recurve,U21,Long Metric III,286,
2,Men,Recurve,U21,Long Metric III,369,
3,Men,Recurve,U21,Long Metric III,447,
1,Men,Recurve,U21,Long Metric IV,385,
2,Men,Recurve,U21,Long Metric IV,461,
1,Men,Recurve,U21,Long Metric V,497,
1,Men,Recurve,U21,Short Metric / Short Metric I,212,
2,Men,Recurve,U21,Short Metric / Short Metric I,285,
3,Men,Recurve,U21,Short Metric / Short Metric I,361,
1,Men,Recurve,U21,Short Metric II,245,
2,Men,Recurve,U21,Short Metric II,326,
1,Men,Recurve,U21,Short Metric III,373,
1,Men,Recurve,U21,WA Standard Bow,341,
2,Men,Recurve,U21,WA Standard Bow,416,
3,Men,Recurve,U21,WA Standard Bow,485,
1,Men,Recurve,U21,WA 900,311,
2,Men,Recurve,U21,WA 900,411,
3,Men,Recurve,U21,WA 900,510,
4,Men,Recurve,U21,WA 900,600,
1,Men,Recurve,U21,WA 70m,129,
2,Men,Recurve,U21,WA 70m,190,
3,Men,Recurve,U21,WA 70m,265,
4,Men,Recurve,U21,WA 70m,349,
5,Men,Recurve,U21,WA 70m,431,
6,Men,Recurve,U21,WA 70m,500,
7,Men,Recurve,U21,WA 70m,556,
8,Men,Recurve,U21,WA 70m,599,
9,Men,Recurve,U21,WA 70m,634,
1,Men,Recurve,U21,WA 60m,176,
2,Men,Recurve,U21,WA 60m,248,
3,Men,Recurve,U21,WA 60m,332,
4,Men,Recurve,U21,WA 60m,415,
1,Men,Recurve,U21,WA 50m (Barebow) / Metric 122-50,241,
2,Men,Recurve,U21,WA 50m (Barebow) / Metric 122-50,324,
3,Men,Recurve,U21,WA 50m (Barebow) / Metric 122-50,407,
1,Men,Recurve,U21,Metric 122-40,331,
2,Men,Recurve,U21,Metric 122-40,414,
1,Men,Recurve,U21,Metric 122-30,440,
1,Men,Recurve,U21,WA 50m (Compound),127,
2,Men,Recurve,U21,WA 50m (Compound),187,
3,Men,Recurve,U21,WA 50m (Compound),262,
1,Men,Recurve,U21,Metric 80-40,192,
2,Men,Recurve,U21,Metric 80-40,269,
1,Men,Recurve,U21,Metric 80-30,298,
1,Men,Recurve,U18,York,132,
2,Men,Recurve,U18,York,199,
3,Men,Recurve,U18,York,293,
4,Men,Recurve,U18,York,413,
5,Men,Recurve,U18,York,555,
6,Men,Recurve,U18,York,705,
7,Men,Recurve,U18,York,849,
8,Men,Recurve,U18,York,973,
9,Men,Recurve,U18,York,1074,
1,Men,Recurve,U18,Hereford / Bristol I,218,
2,Men,Recurve,U18,Hereford / Bristol I,319,
3,Men,Recurve,U18,Hereford / Bristol I,446,
4,Men,Recurve,U18,Hereford / Bristol I,592,
5,Men,Recurve,U18,Hereford / Bristol I,742,
6,Men,Recurve,U18,Hereford / Bristol I,882,
7,Men,Recurve,U18,Hereford / Bristol I,1000,
8,Men,Recurve,U18,Hereford / Bristol I,1095,
9,Men,Recurve,U18,Hereford / Bristol I,1169,
1,Men,Recurve,U18,Bristol II,339,
2,Men,Recurve,U18,Bristol II,472,
3,Men,Recurve,U18,Bristol II,624,
4,Men,Recurve,U18,Bristol II,777,
5,Men,Recurve,U18,Bristol II,914,
1,Men,Recurve,U18,Bristol III,478,
2,Men,Recurve,U18,Bristol III,627,
3,Men,Recurve,U18,Bristol III,778,
4,Men,Recurve,U18,Bristol III,914,
1,Men,Recurve,U18,Bristol IV,667,
2,Men,Recurve,U18,Bristol IV,812,
3,Men,Recurve,U18,Bristol IV,941,
1,Men,Recurve,U18,Bristol V,895,
2,Men,Recurve,U18,Bristol V,1009,
1,Men,Recurve,U18,St. George,121,
2,Men,Recurve,U18,St. George,181,
3,Men,Recurve,U18,St. George,261,
4,Men,Recurve,U18,St. George,359,
5,Men,Recurve,U18,St. George,468,
6,Men,Recurve,U18,St. George,578,
1,Men,Recurve,U18,Albion / Long Windsor,192,
2,Men,Recurve,U18,Albion / Long Windsor,276,
3,Men,Recurve,U18,Albion / Long Windsor,378,
4,Men,Recurve,U18,Albion / Long Windsor,490,
5,Men,Recurve,U18,Albion / Long Windsor,600,
6,Men,Recurve,U18,Albion / Long Windsor,698,
1,Men,Recurve,U18,Windsor,286,
2,Men,Recurve,U18,Windsor,392,
3,Men,Recurve,U18,Windsor,506,
4,Men,Recurve,U18,Windsor,617,
5,Men,Recurve,U18,Windsor,714,
1,Men,Recurve,U18,Windsor 50,404,
2,Men,Recurve,U18,Windsor 50,516,
3,Men,Recurve,U18,Windsor 50,625,
4,Men,Recurve,U18,Windsor 50,719,
1,Men,Recurve,U18,Windsor 40,557,
2,Men,Recurve,U18,Windsor 40,659,
3,Men,Recurve,U18,Windsor 40,747,
1,Men,Recurve,U18,Windsor 30,732,
2,Men,Recurve,U18,Windsor 30,805,
1,Men,Recurve,U18,New Western,75,
2,Men,Recurve,U18,New Western,115,
3,Men,Recurve,U18,New Western,173,
4,Men,Recurve,U18,New Western,250,
5,Men,Recurve,U18,New Western,345,
6,Men,Recurve,U18,New Western,448,
1,Men,Recurve,U18,Long Western,134,
2,Men,Recurve,U18,Long Western,198,
3,Men,Recurve,U18,Long Western,282,
4,Men,Recurve,U18,Long Western,380,
5,Men,Recurve,U18,Long Western,482,
6,Men,Recurve,U18,Long Western,578,
1,Men,Recurve,U18,Western,209,
2,Men,Recurve,U18,Western,296,
3,Men,Recurve,U18,Western,398,
4,Men,Recurve,U18,Western,502,
5,Men,Recurve,U18,Western,597,
1,Men,Recurve,U18,Western 50,295,
2,Men,Recurve,U18,Western 50,396,
3,Men,Recurve,U18,Western 50,500,
4,Men,Recurve,U18,Western 50,594,
1,Men,Recurve,U18,Western 40,417,
2,Men,Recurve,U18,Western 40,519,
3,Men,Recurve,U18,Western 40,610,
1,Men,Recurve,U18,Western 30,570,
2,Men,Recurve,U18,Western 30,652,
1,Men,Recurve,U18,American,239,
2,Men,Recurve,U18,American,327,
3,Men,Recurve,U18,American,422,
4,Men,Recurve,U18,American,514,
5,Men,Recurve,U18,American,595,
1,Men,Recurve,U18,St. Nicholas,356,
2,Men,Recurve,U18,St. Nicholas,446,
3,Men,Recurve,U18,St. Nicholas,527,
1,Men,Recurve,U18,New National,51,
2,Men,Recurve,U18,New National,79,
3,Men,Recurve,U18,New National,119,
4,Men,Recurve,U18,New National,174,
5,Men,Recurve,U18,New National,243,
6,Men,Recurve,U18,New National,320,
1,Men,Recurve,U18,Long National,91,
2,Men,Recurve,U18,Long National,135,
3,Men,Recurve,U18,Long National,194,
4,Men,Recurve,U18,Long National,266,
5,Men,Recurve,U18,Long National,343,
6,Men,Recurve,U18,Long National,417,
1,Men,Recurve,U18,National,148,
2,Men,Recurve,U18,National,212,
3,Men,Recurve,U18,National,287,
4,Men,Recurve,U18,National,366,
5,Men,Recurve,U18,National,438,
1,Men,Recurve,U18,National 50,209,
2,Men,Recurve,U18,National 50,283,
3,Men,Recurve,U18,National 50,362,
4,Men,Recurve,U18,National 50,434,
1,Men,Recurve,U18,National 40,295,
2,Men,Recurve,U18,National 40,373,
3,Men,Recurve,U18,National 40,444,
1,Men,Recurve,U18,National 30,407,
2,Men,Recurve,U18,National 30,472,
1,Men,Recurve,U18,New Warwick,38,
2,Men,Recurve,U18,New Warwick,58,
3,Men,Recurve,U18,New Warwick,87,
4,Men,Recurve,U18,New Warwick,125,
5,Men,Recurve,U18,New Warwick,173,
6,Men,Recurve,U18,New Warwick,224,
1,Men,Recurve,U18,Long Warwick,67,
2,Men,Recurve,U18,Long Warwick,99,
3,Men,Recurve,U18,Long Warwick,141,
4,Men,Recurve,U18,Long Warwick,190,
5,Men,Recurve,U18,Long Warwick,241,
6,Men,Recurve,U18,Long Warwick,289,
1,Men,Recurve,U18,Warwick,105,
2,Men,Recurve,U18,Warwick,148,
3,Men,Recurve,U18,Warwick,199,
4,Men,Recurve,U18,Warwick,251,
5,Men,Recurve,U18,Warwick,299,
1,Men,Recurve,U18,Warwick 50,148,
2,Men,Recurve,U18,Warwick 50,198,
3,Men,Recurve,U18,Warwick 50,250,
4,Men,Recurve,U18,Warwick 50,297,
1,Men,Recurve,U18,Warwick 40,209,
2,Men,Recurve,U18,Warwick 40,260,
3,Men,Recurve,U18,Warwick 40,305,
1,Men,Recurve,U18,Warwick 30,285,
2,Men,Recurve,U18,Warwick 30,326,
1,Men,Recurve,U18,WA 1440 (90m),222,
2,Men,Recurve,U18,WA 1440 (90m),321,
3,Men,Recurve,U18,WA 1440 (90m),445,
4,Men,Recurve,U18,WA 1440 (90m),587,
5,Men,Recurve,U18,WA 1440 (90m),739,
6,Men,Recurve,U18,WA 1440 (90m),887,
7,Men,Recurve,U18,WA 1440 (90m),1017,
8,Men,Recurve,U18,WA 1440 (90m),1124,
9,Men,Recurve,U18,WA 1440 (90m),1208,
1,Men,Recurve,U18,WA 1440 (70m) / Metric I,259,
2,Men,Recurve,U18,WA 1440 (70m) / Metric I,373,
3,Men,Recurve,U18,WA 1440 (70m) / Metric I,514,
4,Men,Recurve,U18,WA 1440 (70m) / Metric I,671,
5,Men,Recurve,U18,WA 1440 (70m) / Metric I,828,
6,Men,Recurve,U18,WA 1440 (70m) / Metric I,969,
7,Men,Recurve,U18,WA 1440 (70m) / Metric I,1086,
8,Men,Recurve,U18,WA 1440 (70m) / Metric I,1179,
9,Men,Recurve,U18,WA 1440 (70m) / Metric I,1252,
1,Men,Recurve,U18,WA 1440 (60m) / Metric II,327,
2,Men,Recurve,U18,WA 1440 (60m) / Metric II,464,
3,Men,Recurve,U18,WA 1440 (60m) / Metric II,623,
4,Men,Recurve,U18,WA 1440 (60m) / Metric II,787,
5,Men,Recurve,U18,WA 1440 (60m) / Metric II,937,
1,Men,Recurve,U18,Metric III,512,
2,Men,Recurve,U18,Metric III,670,
3,Men,Recurve,U18,Metric III,828,
4,Men,Recurve,U18,Metric III,969,
1,Men,Recurve,U18,Metric IV,782,
2,Men,Recurve,U18,Metric IV,924,
3,Men,Recurve,U18,Metric IV,1047,
1,Men,Recurve,U18,Metric V,956,
2,Men,Recurve,U18,Metric V,1074,
1,Men,Recurve,U18,Long Metric (Men),68,
2,Men,Recurve,U18,Long Metric (Men),104,
3,Men,Recurve,U18,Long Metric (Men),155,
4,Men,Recurve,U18,Long Metric (Men),221,
5,Men,Recurve,U18,Long Metric (Men),299,
6,Men,Recurve,U18,Long Metric (Men),381,
1,Men,Recurve,U18,Long Metric (Women) / Long Metric I,105,
2,Men,Recurve,U18,Long Metric (Women) / Long Metric I,157,
3,Men,Recurve,U18,Long Metric (Women) / Long Metric I,224,
4,Men,Recurve,U18,Long Metric (Women) / Long Metric I,304,
5,Men,Recurve,U18,Long Metric (Women) / Long Metric I,388,
6,Men,Recurve,U18,Long Metric (Women) / Long Metric I,464,
1,Men,Recurve,U18,Long Metric II,148,
2,Men,Recurve,U18,Long Metric II,214,
3,Men,Recurve,U18,Long Metric II,292,
4,Men,Recurve,U18,Long Metric II,375,
5,Men,Recurve,U18,Long Metric II,453,
1,Men,Recurve,U18,Long Metric III,214,
2,Men,Recurve,U18,Long Metric III,292,
3,Men,Recurve,U18,Long Metric III,375,
4,Men,Recurve,U18,Long Metric III,452,
1,Men,Recurve,U18,Long Metric IV,310,
2,Men,Recurve,U18,Long Metric IV,391,
3,Men,Recurve,U18,Long Metric IV,466,
1,Men,Recurve,U18,Long Metric V,434,
2,Men,Recurve,U18,Long Metric V,501,
1,Men,Recurve,U18,Short Metric / Short Metric I,155,
2,Men,Recurve,U18,Short Metric / Short Metric I,217,
3,Men,Recurve,U18,Short Metric / Short Metric I,290,
4,Men,Recurve,U18,Short Metric / Short Metric I,367,
1,Men,Recurve,U18,Short Metric II,179,
2,Men,Recurve,U18,Short Metric II,251,
3,Men,Recurve,U18,Short Metric II,331,
1,Men,Recurve,U18,Short Metric III,299,
2,Men,Recurve,U18,Short Metric III,378,
1,Men,Recurve,U18,Short Metric IV,473,
1,Men,Recurve,U18,WA Standard Bow,270,
2,Men,Recurve,U18,WA Standard Bow,346,
3,Men,Recurve,U18,WA Standard Bow,421,
4,Men,Recurve,U18,WA Standard Bow,489,
1,Men,Recurve,U18,WA 900,229,
2,Men,Recurve,U18,WA 900,318,
3,Men,Recurve,U18,WA 900,418,
4,Men,Recurve,U18,WA 900,517,
5,Men,Recurve,U18,WA 900,606,
1,Men,Recurve,U18,WA 70m,88,
2,Men,Recurve,U18,WA 70m,133,
3,Men,Recurve,U18,WA 70m,194,
4,Men,Recurve,U18,WA 70m,271,
5,Men,Recurve,U18,WA 70m,355,
6,Men,Recurve,U18,WA 70m,436,
7,Men,Recurve,U18,WA 70m,505,
8,Men,Recurve,U18,WA 70m,559,
9,Men,Recurve,U18,WA 70m,602,
1,Men,Recurve,U18,WA 60m,122,
2,Men,Recurve,U18,WA 60m,180,
3,Men,Recurve,U18,WA 60m,254,
4,Men,Recurve,U18,WA 60m,338,
5,Men,Recurve,U18,WA 60m,420,
6,Men,Recurve,U18,WA 60m,492,
7,Men,Recurve,U18,WA 60m,549,
8,Men,Recurve,U18,WA 60m,594,
9,Men,Recurve,U18,WA 60m,629,
1,Men,Recurve,U18,WA 50m (Barebow) / Metric 122-50,174,
2,Men,Recurve,U18,WA 50m (Barebow) / Metric 122-50,247,
3,Men,Recurve,U18,WA 50m (Barebow) / Metric 122-50,330,
4,Men,Recurve,U18,WA 50m (Barebow) / Metric 122-50,413,
1,Men,Recurve,U18,Metric 122-40,253,
2,Men,Recurve,U18,Metric 122-40,337,
3,Men,Recurve,U18,Metric 122-40,419,
1,Men,Recurve,U18,Metric 122-30,366,
2,Men,Recurve,U18,Metric 122-30,446,
1,Men,Recurve,U18,WA 50m (Compound),86,
2,Men,Recurve,U18,WA 50m (Compound),131,
3,Men,Recurve,U18,WA 50m (Compound),192,
4,Men,Recurve,U18,WA 50m (Compound),268,
1,Men,Recurve,U18,Metric 80-40,135,
2,Men,Recurve,U18,Metric 80-40,197,
3,Men,Recurve,U18,Metric 80-40,275,
1,Men,Recurve,U18,Metric 80-30,223,
2,Men,Recurve,U18,Metric 80-30,304,
1,Men,Recurve,U16,York,88,
2,Men,Recurve,U16,York,136,
3,Men,Recurve,U16,York,205,
4,Men,Recurve,U16,York,301,
5,Men,Recurve,U16,York,423,
6,Men,Recurve,U16,York,565,
7,Men,Recurve,U16,York,716,
8,Men,Recurve,U16,York,858,
9,Men,Recurve,U16,York,981,
1,Men,Recurve,U16,Hereford / Bristol I,149,
2,Men,Recurve,U16,Hereford / Bristol I,224,
3,Men,Recurve,U16,Hereford / Bristol I,327,
4,Men,Recurve,U16,Hereford / Bristol I,456,
5,Men,Recurve,U16,Hereford / Bristol I,603,
6,Men,Recurve,U16,Hereford / Bristol I,753,
7,Men,Recurve,U16,Hereford / Bristol I,891,
8,Men,Recurve,U16,Hereford / Bristol I,1008,
9,Men,Recurve,U16,Hereford / Bristol I,1101,
1,Men,Recurve,U16,Bristol II,239,
2,Men,Recurve,U16,Bristol II,347,
3,Men,Recurve,U16,Bristol II,483,
4,Men,Recurve,U16,Bristol II,635,
5,Men,Recurve,U16,Bristol II,787,
6,Men,Recurve,U16,Bristol II,922,
7,Men,Recurve,U16,Bristol II,1034,
8,Men,Recurve,U16,Bristol II,1122,
9,Men,Recurve,U16,Bristol II,1190,
1,Men,Recurve,U16,Bristol III,354,
2,Men,Recurve,U16,Bristol III,488,
3,Men,Recurve,U16,Bristol III,638,
4,Men,Recurve,U16,Bristol III,788,
5,Men,Recurve,U16,Bristol III,922,
1,Men,Recurve,U16,Bristol IV,530,
2,Men,Recurve,U16,Bristol IV,677,
3,Men,Recurve,U16,Bristol IV,821,
4,Men,Recurve,U16,Bristol IV,950,
1,Men,Recurve,U16,Bristol V,773,
2,Men,Recurve,U16,Bristol V,904,
3,Men,Recurve,U16,Bristol V,1016,
1,Men,Recurve,U16,St. George,81,
2,Men,Recurve,U16,St. George,125,
3,Men,Recurve,U16,St. George,186,
4,Men,Recurve,U16,St. George,267,
5,Men,Recurve,U16,St. George,366,
6,Men,Recurve,U16,St. George,476,
1,Men,Recurve,U16,Albion / Long Windsor,132,
2,Men,Recurve,U16,Albion / Long Windsor,197,
3,Men,Recurve,U16,Albion / Long Windsor,283,
4,Men,Recurve,U16,Albion / Long Windsor,386,
5,Men,Recurve,U16,Albion / Long Windsor,498,
6,Men,Recurve,U16,Albion / Long Windsor,607,
1,Men,Recurve,U16,Windsor,205,
2,Men,Recurve,U16,Windsor,293,
3,Men,Recurve,U16,Windsor,400,
4,Men,Recurve,U16,Windsor,515,
5,Men,Recurve,U16,Windsor,625,
6,Men,Recurve,U16,Windsor,720,
1,Men,Recurve,U16,Windsor 50,306,
2,Men,Recurve,U16,Windsor 50,412,
3,Men,Recurve,U16,Windsor 50,524,
4,Men,Recurve,U16,Windsor 50,632,
5,Men,Recurve,U16,Windsor 50,725,
1,Men,Recurve,U16,Windsor 40,458,
2,Men,Recurve,U16,Windsor 40,565,
3,Men,Recurve,U16,Windsor 40,666,
4,Men,Recurve,U16,Windsor 40,752,
1,Men,Recurve,U16,Windsor 30,652,
2,Men,Recurve,U16,Windsor 30,738,
3,Men,Recurve,U16,Windsor 30,809,
1,Men,Recurve,U16,New Western,49,
2,Men,Recurve,U16,New Western,77,
3,Men,Recurve,U16,New Western,118,
4,Men,Recurve,U16,New Western,177,
5,Men,Recurve,U16,New Western,256,
6,Men,Recurve,U16,New Western,352,
1,Men,Recurve,U16,Long Western,91,
2,Men,Recurve,U16,Long Western,138,
3,Men,Recurve,U16,Long Western,204,
4,Men,Recurve,U16,Long Western,288,
5,Men,Recurve,U16,Long Western,387,
6,Men,Recurve,U16,Long Western,489,
1,Men,Recurve,U16,Western,145,
2,Men,Recurve,U16,Western,214,
3,Men,Recurve,U16,Western,303,
4,Men,Recurve,U16,Western,406,
5,Men,Recurve,U16,Western,510,
6,Men,Recurve,U16,Western,603,
1,Men,Recurve,U16,Western 50,214,
2,Men,Recurve,U16,Western 50,302,
3,Men,Recurve,U16,Western 50,404,
4,Men,Recurve,U16,Western 50,507,
5,Men,Recurve,U16,Western 50,601,
1,Men,Recurve,U16,Western 40,322,
2,Men,Recurve,U16,Western 40,424,
3,Men,Recurve,U16,Western 40,526,
4,Men,Recurve,U16,Western 40,616,
1,Men,Recurve,U16,Western 30,482,
2,Men,Recurve,U16,Western 30,577,
3,Men,Recurve,U16,Western 30,657,
1,Men,Recurve,U16,American,171,
2,Men,Recurve,U16,American,245,
3,Men,Recurve,U16,American,333,
4,Men,Recurve,U16,American,429,
5,Men,Recurve,U16,American,521,
6,Men,Recurve,U16,American,600,
1,Men,Recurve,U16,St. Nicholas,274,
2,Men,Recurve,U16,St. Nicholas,363,
3,Men,Recurve,U16,St. Nicholas,452,
4,Men,Recurve,U16,St. Nicholas,532,
1,Men,Recurve,U16,New National,34,
2,Men,Recurve,U16,New National,53,
3,Men,Recurve,U16,New National,82,
4,Men,Recurve,U16,New National,123,
5,Men,Recurve,U16,New National,179,
6,Men,Recurve,U16,New National,248,
1,Men,Recurve,U16,Long National,61,
2,Men,Recurve,U16,Long National,93,
3,Men,Recurve,U16,Long National,139,
4,Men,Recurve,U16,Long National,199,
5,Men,Recurve,U16,Long National,271,
6,Men,Recurve,U16,Long National,348,
1,Men,Recurve,U16,National,102,
2,Men,Recurve,U16,National,152,
3,Men,Recurve,U16,National,217,
4,Men,Recurve,U16,National,292,
5,Men,Recurve,U16,National,371,
6,Men,Recurve,U16,National,443,
1,Men,Recurve,U16,National 50,150,
2,Men,Recurve,U16,National 50,214,
3,Men,Recurve,U16,National 50,289,
4,Men,Recurve,U16,National 50,367,
5,Men,Recurve,U16,National 50,439,
1,Men,Recurve,U16,National 40,225,
2,Men,Recurve,U16,National 40,301,
3,Men,Recurve,U16,National 40,378,
4,Men,Recurve,U16,National 40,448,
1,Men,Recurve,U16,National 30,339,
2,Men,Recurve,U16,National 30,412,
3,Men,Recurve,U16,National 30,477,
1,Men,Recurve,U16,New Warwick,25,
2,Men,Recurve,U16,New Warwick,39,
3,Men,Recurve,U16,New Warwick,59,
4,Men,Recurve,U16,New Warwick,89,
5,Men,Recurve,U16,New Warwick,128,
6,Men,Recurve,U16,New Warwick,176,
1,Men,Recurve,U16,Long Warwick,46,
2,Men,Recurve,U16,Long Warwick,69,
3,Men,Recurve,U16,Long Warwick,102,
4,Men,Recurve,U16,Long Warwick,144,
5,Men,Recurve,U16,Long Warwick,194,
6,Men,Recurve,U16,Long Warwick,245,
1,Men,Recurve,U16,Warwick,73,
2,Men,Recurve,U16,Warwick,107,
3,Men,Recurve,U16,Warwick,152,
4,Men,Recurve,U16,Warwick,203,
5,Men,Recurve,U16,Warwick,255,
6,Men,Recurve,U16,Warwick,302,
1,Men,Recurve,U16,Warwick 50,107,
2,Men,Recurve,U16,Warwick 50,151,
3,Men,Recurve,U16,Warwick 50,202,
4,Men,Recurve,U16,Warwick 50,254,
5,Men,Recurve,U16,Warwick 50,301,
1,Men,Recurve,U16,Warwick 40,161,
2,Men,Recurve,U16,Warwick 40,212,
3,Men,Recurve,U16,Warwick 40,263,
4,Men,Recurve,U16,Warwick 40,308,
1,Men,Recurve,U16,Warwick 30,241,
2,Men,Recurve,U16,Warwick 30,289,
3,Men,Recurve,U16,Warwick 30,329,
1,Men,Recurve,U16,WA 1440 (90m),153,
2,Men,Recurve,U16,WA 1440 (90m),229,
3,Men,Recurve,U16,WA 1440 (90m),329,
4,Men,Recurve,U16,WA 1440 (90m),454,
5,Men,Recurve,U16,WA 1440 (90m),598,
6,Men,Recurve,U16,WA 1440 (90m),750,
7,Men,Recurve,U16,WA 1440 (90m),897,
8,Men,Recurve,U16,WA 1440 (90m),1025,
9,Men,Recurve,U16,WA 1440 (90m),1130,
1,Men,Recurve,U16,WA 1440 (70m) / Metric I,179,
2,Men,Recurve,U16,WA 1440 (70m) / Metric I,266,
3,Men,Recurve,U16,WA 1440 (70m) / Metric I,383,
4,Men,Recurve,U16,WA 1440 (70m) / Metric I,525,
5,Men,Recurve,U16,WA 1440 (70m) / Metric I,682,
6,Men,Recurve,U16,WA 1440 (70m) / Metric I,839,
7,Men,Recurve,U16,WA 1440 (70m) / Metric I,979,
8,Men,Recurve,U16,WA 1440 (70m) / Metric I,1094,
9,Men,Recurve,U16,WA 1440 (70m) / Metric I,1185,
1,Men,Recurve,U16,WA 1440 (60m) / Metric II,227,
2,Men,Recurve,U16,WA 1440 (60m) / Metric II,335,
3,Men,Recurve,U16,WA 1440 (60m) / Metric II,474,
4,Men,Recurve,U16,WA 1440 (60m) / Metric II,635,
5,Men,Recurve,U16,WA 1440 (60m) / Metric II,799,
6,Men,Recurve,U16,WA 1440 (60m) / Metric II,946,
7,Men,Recurve,U16,WA 1440 (60m) / Metric II,1068,
8,Men,Recurve,U16,WA 1440 (60m) / Metric II,1165,
9,Men,Recurve,U16,WA 1440 (60m) / Metric II,1241,
1,Men,Recurve,U16,Metric III,380,
2,Men,Recurve,U16,Metric III,523,
3,Men,Recurve,U16,Metric III,681,
4,Men,Recurve,U16,Metric III,838,
5,Men,Recurve,U16,Metric III,979,
1,Men,Recurve,U16,Metric IV,645,
2,Men,Recurve,U16,Metric IV,793,
3,Men,Recurve,U16,Metric IV,933,
4,Men,Recurve,U16,Metric IV,1055,
1,Men,Recurve,U16,Metric V,826,
2,Men,Recurve,U16,Metric V,965,
3,Men,Recurve,U16,Metric V,1082,
1,Men,Recurve,U16,Long Metric (Men),45,
2,Men,Recurve,U16,Long Metric (Men),70,
3,Men,Recurve,U16,Long Metric (Men),107,
4,Men,Recurve,U16,Long Metric (Men),159,
5,Men,Recurve,U16,Long Metric (Men),226,
6,Men,Recurve,U16,Long Metric (Men),305,
1,Men,Recurve,U16,Long Metric (Women) / Long Metric I,71,
2,Men,Recurve,U16,Long Metric (Women) / Long Metric I,108,
3,Men,Recurve,U16,Long Metric (Women) / Long Metric I,161,
4,Men,Recurve,U16,Long Metric (Women) / Long Metric I,230,
5,Men,Recurve,U16,Long Metric (Women) / Long Metric I,310,
6,Men,Recurve,U16,Long Metric (Women) / Long Metric I,394,
1,Men,Recurve,U16,Long Metric II,102,
2,Men,Recurve,U16,Long Metric II,152,
3,Men,Recurve,U16,Long Metric II,219,
4,Men,Recurve,U16,Long Metric II,298,
5,Men,Recurve,U16,Long Metric II,381,
6,Men,Recurve,U16,Long Metric II,458,
1,Men,Recurve,U16,Long Metric III,153,
2,Men,Recurve,U16,Long Metric III,219,
3,Men,Recurve,U16,Long Metric III,298,
4,Men,Recurve,U16,Long Metric III,380,
5,Men,Recurve,U16,Long Metric III,457,
1,Men,Recurve,U16,Long Metric IV,236,
2,Men,Recurve,U16,Long Metric IV,315,
3,Men,Recurve,U16,Long Metric IV,397,
4,Men,Recurve,U16,Long Metric IV,471,
1,Men,Recurve,U16,Long Metric V,363,
2,Men,Recurve,U16,Long Metric V,439,
3,Men,Recurve,U16,Long Metric V,506,
1,Men,Recurve,U16,Short Metric / Short Metric I,108,
2,Men,Recurve,U16,Short Metric / Short Metric I,159,
3,Men,Recurve,U16,Short Metric / Short Metric I,222,
4,Men,Recurve,U16,Short Metric / Short Metric I,296,
5,Men,Recurve,U16,Short Metric / Short Metric I,372,
1,Men,Recurve,U16,Short Metric II,126,
2,Men,Recurve,U16,Short Metric II,184,
3,Men,Recurve,U16,Short Metric II,256,
4,Men,Recurve,U16,Short Metric II,337,
1,Men,Recurve,U16,Short Metric III,227,
2,Men,Recurve,U16,Short Metric III,304,
3,Men,Recurve,U16,Short Metric III,384,
1,Men,Recurve,U16,Short Metric IV,410,
2,Men,Recurve,U16,Short Metric IV,478,
1,Men,Recurve,U16,Short Metric V,464,
1,Men,Recurve,U16,WA Standard Bow,204,
2,Men,Recurve,U16,WA Standard Bow,275,
3,Men,Recurve,U16,WA Standard Bow,352,
4,Men,Recurve,U16,WA Standard Bow,426,
5,Men,Recurve,U16,WA Standard Bow,494,
1,Men,Recurve,U16,WA 900,162,
2,Men,Recurve,U16,WA 900,235,
3,Men,Recurve,U16,WA 900,325,
4,Men,Recurve,U16,WA 900,425,
5,Men,Recurve,U16,WA 900,524,
6,Men,Recurve,U16,WA 900,612,
1,Men,Recurve,U16,WA 70m,59,
2,Men,Recurve,U16,WA 70m,91,
3,Men,Recurve,U16,WA 70m,137,
4,Men,Recurve,U16,WA 70m,199,
5,Men,Recurve,U16,WA 70m,277,
6,Men,Recurve,U16,WA 70m,362,
7,Men,Recurve,U16,WA 70m,442,
8,Men,Recurve,U16,WA 70m,509,
9,Men,Recurve,U16,WA 70m,563,
1,Men,Recurve,U16,WA 60m,83,
2,Men,Recurve,U16,WA 60m,126,
3,Men,Recurve,U16,WA 60m,185,
4,Men,Recurve,U16,WA 60m,260,
5,Men,Recurve,U16,WA 60m,344,
6,Men,Recurve,U16,WA 60m,426,
7,Men,Recurve,U16,WA 60m,496,
8,Men,Recurve,U16,WA 60m,552,
9,Men,Recurve,U16,WA 60m,597,
1,Men,Recurve,U16,WA 50m (Barebow) / Metric 122-50,121,
2,Men,Recurve,U16,WA 50m (Barebow) / Metric 122-50,179,
3,Men,Recurve,U16,WA 50m (Barebow) / Metric 122-50,253,
